id	type	modified	bibliographicCitation	references	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	occurrenceStatus	preparations	otherCatalogNumbers	associatedOccurrences	eventID	parentEventID	samplingProtocol	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	locationID	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	georeferenceRemarks	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1618		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1618	IBSS_Benthos_1935_747							present							Ind/m²	1935-06-17				1935	6	17	76		Black Sea				Azov Sea				6	6.1	46.8	36.91	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1131		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1131	IBSS_Benthos_1935_1196							present							Ind/m²	1935-10-10				1935	10	10	502		Black Sea				Azov Sea				8	8	46.68	36.83	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1132		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1132	IBSS_Benthos_1935_1197							present							Ind/m²	1935-10-12				1935	10	12	503		Black Sea				Azov Sea				4	4.4	46.72	36.7	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_827		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_827	IBSS_Benthos_1935_426							present							Ind/m²	1935-10-20				1935	10	20	578		Black Sea				Azov Sea				8	8.5	46.45	35.82	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_828		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_828	IBSS_Benthos_1935_427							present							Ind/m²	1935-10-20				1935	10	20	578		Black Sea				Azov Sea				8	8.5	46.45	35.82	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_829		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_829	IBSS_Benthos_1935_428							present							Ind/m²	1935-10-20				1935	10	20	578		Black Sea				Azov Sea				8	8.5	46.45	35.82	EPSG:4326								urn:lsid:marinespecies.org:taxname:742654	Syndesmya ovata										(Philippi)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_830		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_830	IBSS_Benthos_1935_429							present							Ind/m²	1935-10-20				1935	10	20	578		Black Sea				Azov Sea				8	8.5	46.45	35.82	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_831		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_831	IBSS_Benthos_1935_430							present							Ind/m²	1935-10-20				1935	10	20	579		Black Sea				Azov Sea				8	8.5	46.41	35.64	EPSG:4326								urn:lsid:marinespecies.org:taxname:142855	Stylochus tauricus										Jac.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_803		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=16.5;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_803	IBSS_Benthos_1935_1647	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-12				1935	10	12	509		Black Sea				Azov Sea				12	12	46.47	36.78	EPSG:4326								urn:lsid:marinespecies.org:taxname:130359	Nephtys hombergii										M. Edw
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_804		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=16.5;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_804	IBSS_Benthos_1935_1648	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-12				1935	10	12	509		Black Sea				Azov Sea				12	12	46.47	36.78	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_797		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_797	IBSS_Benthos_1935_531							present							Ind/m²	1935-10-18				1935	10	18	563		Black Sea				Azov Sea				7	7.5	46.43	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:120020	Gastrosaccus spinifer										Ben.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_798		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_798	IBSS_Benthos_1935_532							present							Ind/m²	1935-10-18				1935	10	18	563		Black Sea				Azov Sea				7	7.5	46.43	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_799		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_799	IBSS_Benthos_1935_533							present							Ind/m²	1935-10-12				1935	10	12	505'c'		Black Sea				Azov Sea				2	2	46.66	36.75	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_800		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_800	IBSS_Benthos_1935_534							present							Ind/m²	1935-10-12				1935	10	12	505'c'		Black Sea				Azov Sea				2	2	46.66	36.75	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_801		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_801	IBSS_Benthos_1935_1645							present							Ind/m²	1935-10-12				1935	10	12	508		Black Sea				Azov Sea				112	112	46.55	36.73	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_802		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=16.5;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_802	IBSS_Benthos_1935_1646	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-12				1935	10	12	509		Black Sea				Azov Sea				12	12	46.47	36.78	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_832		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_832	IBSS_Benthos_1935_431							present							Ind/m²	1935-10-20				1935	10	20	579		Black Sea				Azov Sea				8	8.5	46.41	35.64	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_833		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_833	IBSS_Benthos_1935_432							present							Ind/m²	1935-10-20				1935	10	20	579		Black Sea				Azov Sea				8	8.5	46.41	35.64	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_878		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_878	IBSS_Benthos_1935_538							present							Ind/m²	1935-10-12				1935	10	12	505'c'		Black Sea				Azov Sea				2	2	46.66	36.75	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_879		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_879	IBSS_Benthos_1935_539							present							Ind/m²	1935-10-12				1935	10	12	505'c'		Black Sea				Azov Sea				2	2	46.66	36.75	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1822		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1822	IBSS_Benthos_1935_1288							present							Ind/m²	1935-10-03				1935	10	3	442		Black Sea				Azov Sea				8	8.5	46.25	37.78	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1823		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=19.9;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1823	IBSS_Benthos_1935_1218	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-08				1935	6	8	27		Black Sea				Azov Sea				5	5.8	45.71	37.68	EPSG:4326								urn:lsid:marinespecies.org:taxname:130359	Nephtys hombergii										M. Edw
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1824		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1824	IBSS_Benthos_1935_1323							present							Ind/m²	1935-10-03				1935	10	3	447		Black Sea				Azov Sea				6	6.8	46.23	37.39	EPSG:4326								urn:lsid:marinespecies.org:taxname:161498	Macropsis slabberi										Gols.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1825		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1825	IBSS_Benthos_1935_1324							present							Ind/m²	1935-10-03				1935	10	3	447		Black Sea				Azov Sea				6	6.8	46.23	37.39	EPSG:4326								urn:lsid:marinespecies.org:taxname:118973	Sphaeroma serratum										(Fabr.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1826		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1826	IBSS_Benthos_1935_1325							present							Ind/m²	1935-10-03				1935	10	3	447		Black Sea				Azov Sea				6	6.8	46.23	37.39	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1827		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1827	IBSS_Benthos_1935_1326							present							Ind/m²	1935-10-18				1935	10	18	556		Black Sea				Azov Sea				7	7.2	46.58	36.42	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1828		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1828	IBSS_Benthos_1935_1327							present							Ind/m²	1935-10-18				1935	10	18	557		Black Sea				Azov Sea				6	6.6	46.58	36.33	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1829		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1829	IBSS_Benthos_1935_1328							present							Ind/m²	1935-10-18				1935	10	18	557		Black Sea				Azov Sea				6	6.6	46.58	36.33	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1566		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1566	IBSS_Benthos_1935_683							present							Ind/m²	1935-06-22				1935	6	22	115		Black Sea				Azov Sea				3	3.3	46.53	36.4	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1567		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1567	IBSS_Benthos_1935_684							present							Ind/m²	1935-06-22				1935	6	22	116		Black Sea				Azov Sea				8	8.3	46.55	36.45	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1568		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1568	IBSS_Benthos_1935_685							present							Ind/m²	1935-06-22				1935	6	22	116		Black Sea				Azov Sea				8	8.3	46.55	36.45	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1569		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1569	IBSS_Benthos_1935_686							present							Ind/m²	1935-06-22				1935	6	22	116		Black Sea				Azov Sea				8	8.3	46.55	36.45	EPSG:4326								urn:lsid:marinespecies.org:taxname:120020	Gastrosaccus spinifer										Ben.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1570		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1570	IBSS_Benthos_1935_687							present							Ind/m²	1935-06-22				1935	6	22	116		Black Sea				Azov Sea				8	8.3	46.55	36.45	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1571		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1571	IBSS_Benthos_1935_688							present							Ind/m²	1935-06-22				1935	6	22	116		Black Sea				Azov Sea				8	8.3	46.55	36.45	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1572		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1572	IBSS_Benthos_1935_689							present							Ind/m²	1935-06-22				1935	6	22	116		Black Sea				Azov Sea				8	8.3	46.55	36.45	EPSG:4326								urn:lsid:marinespecies.org:taxname:742655	Mytilaster monterosatoi										Dautzenberg
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1573		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1573	IBSS_Benthos_1935_690	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-22				1935	6	22	117		Black Sea				Azov Sea				9	9	46.57	36.52	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1574		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1574	IBSS_Benthos_1935_691	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-22				1935	6	22	117		Black Sea				Azov Sea				9	9	46.57	36.52	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1575		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1575	IBSS_Benthos_1935_696							present							Ind/m²	1935-06-22				1935	6	22	118		Black Sea				Azov Sea				7	7.8	46.58	36.42	EPSG:4326								urn:lsid:marinespecies.org:taxname:742654	Syndesmya ovata										(Philippi)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1576		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1576	IBSS_Benthos_1935_697							present							Ind/m²	1935-06-22				1935	6	22	118		Black Sea				Azov Sea				7	7.8	46.58	36.42	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1577		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1577	IBSS_Benthos_1935_698							present							Ind/m²	1935-06-22				1935	6	22	118		Black Sea				Azov Sea				7	7.8	46.58	36.42	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1578		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1578	IBSS_Benthos_1935_700							present							Ind/m²	1935-06-22				1935	6	22	119		Black Sea				Azov Sea				5	5.6	46.58	36.33	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1579		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1579	IBSS_Benthos_1935_701							present							Ind/m²	1935-06-22				1935	6	22	120		Black Sea				Azov Sea				4	4.3	46.59	36.29	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1580		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1580	IBSS_Benthos_1935_702							present							Ind/m²	1935-06-22				1935	6	22	120		Black Sea				Azov Sea				4	4.3	46.59	36.29	EPSG:4326								urn:lsid:marinespecies.org:taxname:130394	Nereis diversicolor										(O. Muller)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1581		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1581	IBSS_Benthos_1935_703							present							Ind/m²	1935-06-22				1935	6	22	121		Black Sea				Azov Sea				6	6.3	46.54	36.24	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1582		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1582	IBSS_Benthos_1935_704							present							Ind/m²	1935-06-22				1935	6	22	121		Black Sea				Azov Sea				6	6.3	46.54	36.24	EPSG:4326								urn:lsid:marinespecies.org:taxname:101896	Ampelisca diadema										(A. Costa)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_818		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_818	IBSS_Benthos_1935_1658							present							Ind/m²	1935-09-27				1935	9	27	412		Black Sea				Azov Sea				12	12	45.97	37.24	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_819		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_819	IBSS_Benthos_1935_1659							present							Ind/m²	1935-09-27				1935	9	27	412		Black Sea				Azov Sea				12	12	45.97	37.24	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
